x,y,class
0.164708,0.2584,2.0
0.330912,0.256935,2.0
0.267769,0.262154,2.0
0.316446,0.238289,2.0
0.303537,0.262123,2.0
0.228156,0.234504,2.0
0.295053,0.240272,2.0
0.288858,0.260323,2.0
0.231544,0.251076,2.0
0.199683,0.261238,2.0
0.251015,0.235755,2.0
0.317209,0.240181,2.0
0.192236,0.253334,2.0
0.33372,0.256844,2.0
0.257607,0.256233,2.0
0.254769,0.230567,2.0
0.342265,0.251381,2.0
0.294992,0.228126,2.0
0.315165,0.244575,2.0
0.245888,0.231025,2.0
0.332774,0.24897,2.0
0.193091,0.26426,2.0
0.203467,0.269631,2.0
0.321146,0.257637,2.0
0.30369,0.261635,2.0
0.229194,0.264992,2.0
0.319956,0.243141,2.0
0.268654,0.271126,2.0
0.230018,0.259438,2.0
0.173162,0.254036,2.0
0.166082,0.243843,2.0
0.233375,0.260353,2.0
0.187078,0.267312,2.0
0.284921,0.264565,2.0
0.247932,0.249489,2.0
0.240333,0.262429,2.0
0.212653,0.272622,2.0
0.280129,0.228034,2.0
0.282174,0.246529,2.0
0.21717,0.231147,2.0
0.263649,0.271767,2.0
0.270425,0.240761,2.0
0.181555,0.239021,2.0
0.259835,0.266366,2.0
0.220618,0.270791,2.0
0.305734,0.246071,2.0
0.324595,0.261483,2.0
0.273049,0.269997,2.0
0.291299,0.229652,2.0
0.326731,0.263619,2.0
0.329234,0.248604,2.0
0.251015,0.253182,2.0
0.255623,0.239967,2.0
0.159001,0.259713,2.0
0.174383,0.257363,2.0
0.231361,0.231147,2.0
0.218604,0.272317,2.0
0.331828,0.237373,2.0
0.205725,0.252632,2.0
0.30665,0.235481,2.0
0.274331,0.245735,2.0
0.189367,0.260506,2.0
0.267525,0.243324,2.0
0.314524,0.253914,2.0
0.282754,0.227302,2.0
0.332713,0.238014,2.0
0.16242,0.259316,2.0
0.200995,0.237068,2.0
0.215735,0.263161,2.0
0.266213,0.256417,2.0
0.157079,0.24781,2.0
0.263375,0.231056,2.0
0.273934,0.232948,2.0
0.246437,0.225043,2.0
0.266243,0.27073,2.0
0.204199,0.265542,2.0
0.262001,0.264016,2.0
0.281198,0.235603,2.0
0.317759,0.242592,2.0
0.180609,0.258614,2.0
0.314585,0.254402,2.0
0.308573,0.260567,2.0
0.296854,0.229133,2.0
0.297281,0.259499,2.0
0.190191,0.267922,2.0
0.210669,0.24308,2.0
0.251289,0.24778,2.0
0.215827,0.262764,2.0
0.242592,0.260964,2.0
0.279855,0.241523,2.0
0.241005,0.246498,2.0
0.30784,0.262215,2.0
0.203375,0.244057,2.0
0.304758,0.235115,2.0
0.324564,0.265297,2.0
0.317576,0.266335,2.0
0.182257,0.265481,2.0
0.184271,0.2678,2.0
0.286477,0.232521,2.0
0.301096,0.248146,2.0
0.22306,0.272744,2.0
0.237129,0.229041,2.0
0.294778,0.246803,2.0
0.165593,0.246345,2.0
0.251534,0.241768,2.0
0.316416,0.24546,2.0
0.222297,0.245125,2.0
0.175909,0.265053,2.0
0.343974,0.247169,2.0
0.312876,0.232978,2.0
0.293649,0.240272,2.0
0.263314,0.248665,2.0
0.225166,0.226051,2.0
0.279244,0.227119,2.0
0.257698,0.241157,2.0
0.163488,0.246681,2.0
0.231574,0.272835,2.0
0.335002,0.245979,2.0
0.152654,0.254738,2.0
0.274483,0.231208,2.0
0.291574,0.264626,2.0
0.241798,0.252235,2.0
0.17188,0.243873,2.0
0.225898,0.240883,2.0
0.261086,0.23307,2.0
0.163213,0.246376,2.0
0.29606,0.259499,2.0
0.203833,0.250893,2.0
0.311563,0.235328,2.0
0.256478,0.249428,2.0
0.275094,0.260353,2.0
0.269234,0.250649,2.0
0.180364,0.265481,2.0
0.313974,0.250404,2.0
0.265786,0.265664,2.0
0.18305,0.260475,2.0
0.270333,0.225715,2.0
0.188513,0.246925,2.0
0.261788,0.27018,2.0
0.20777,0.230384,2.0
0.195502,0.249245,2.0
0.194098,0.257759,2.0
0.197485,0.246681,2.0
0.293588,0.230903,2.0
0.251167,0.251442,2.0
0.191748,0.236976,2.0
0.216895,0.259896,2.0
0.18775,0.266701,2.0
0.203375,0.253029,2.0
0.186895,0.234565,2.0
0.312754,0.261605,2.0
0.234626,0.274026,2.0
0.279122,0.230415,2.0
0.255196,0.247475,2.0
0.264779,0.263161,2.0
0.219092,0.265664,2.0
0.251686,0.260567,2.0
0.238411,0.244392,2.0
0.234809,0.26606,2.0
0.329295,0.240608,2.0
0.29841,0.236396,2.0
0.176489,0.241829,2.0
0.234474,0.273415,2.0
0.320475,0.244728,2.0
0.228004,0.226875,2.0
0.272805,0.229621,2.0
0.266701,0.253883,2.0
0.283609,0.26133,2.0
0.198431,0.266671,2.0
0.334391,0.263405,2.0
0.297037,0.231697,2.0
0.242409,0.239082,2.0
0.286233,0.242225,2.0
0.255806,0.251564,2.0
0.276559,0.240059,2.0
0.275613,0.258461,2.0
0.1901,0.264718,2.0
0.267403,0.227119,2.0
0.247108,0.274056,2.0
0.207617,0.265694,2.0
0.299509,0.245796,2.0
0.150578,0.251198,2.0
0.193884,0.231361,2.0
0.236671,0.248024,2.0
0.302744,0.240181,2.0
0.173894,0.262795,2.0
0.238929,0.239051,2.0
0.225166,0.244819,2.0
0.286752,0.23075,2.0
0.256874,0.269936,2.0
0.197638,0.24012,2.0
0.203894,0.27131,2.0
0.268319,0.236122,2.0
0.169042,0.240425,2.0
0.279702,0.228004,2.0
0.213965,0.25956,2.0
0.306619,0.265633,2.0
0.305094,0.266518,2.0
0.299265,0.255348,2.0
0.294778,0.272286,2.0
0.187963,0.25248,2.0
0.331523,0.261177,2.0
0.156682,0.242927,2.0
0.227027,0.233406,2.0
0.250862,0.226081,2.0
0.171026,0.25071,2.0
0.228614,0.231574,2.0
0.299783,0.268227,2.0
0.330851,0.237373,2.0
0.223395,0.243233,2.0
0.246559,0.230628,2.0
0.298135,0.230018,2.0
0.29606,0.2631,2.0
0.188543,0.248146,2.0
0.252327,0.256417,2.0
0.24247,0.246895,2.0
0.162877,0.25721,2.0
0.288827,0.264107,2.0
0.315867,0.246895,2.0
0.291452,0.243934,2.0
0.307321,0.253975,2.0
0.260201,0.259804,2.0
0.181219,0.245064,2.0
0.167272,0.249062,2.0
0.249214,0.256264,2.0
0.30781,0.242744,2.0
0.223518,0.272622,2.0
0.176,0.26307,2.0
0.193426,0.254158,2.0
0.252724,0.231239,2.0
0.222816,0.249275,2.0
0.179601,0.258522,2.0
0.302835,0.231941,2.0
0.250252,0.23545,2.0
0.189123,0.261971,2.0
0.25782,0.249947,2.0
0.314219,0.243263,2.0
0.256264,0.232887,2.0
0.322398,0.257485,2.0
0.268715,0.273171,2.0
0.310709,0.253792,2.0
0.229255,0.264534,2.0
0.322062,0.264077,2.0
0.263619,0.273232,2.0
0.324503,0.234687,2.0
0.210822,0.263833,2.0
0.282113,0.265786,2.0
0.307321,0.25605,2.0
0.150517,0.252022,2.0
0.166417,0.262093,2.0
0.279641,0.239418,2.0
0.177313,0.243721,2.0
0.178106,0.25016,2.0
0.248512,0.264077,2.0
0.26899,0.254616,2.0
0.301889,0.235755,2.0
0.259346,0.265572,2.0
0.271523,0.24189,2.0
0.254006,0.264901,2.0
0.222602,0.27369,2.0
0.263894,0.235572,2.0
0.248115,0.231819,2.0
0.23545,0.26545,2.0
0.302225,0.265969,2.0
0.243751,0.233558,2.0
0.331797,0.259713,2.0
0.230873,0.249519,2.0
0.277993,0.267647,2.0
0.188818,0.25367,2.0
0.276559,0.236824,2.0
0.3361,0.245857,2.0
0.316843,0.252113,2.0
0.221992,0.242073,2.0
0.223792,0.245979,2.0
0.178472,0.233955,2.0
0.191534,0.247719,2.0
0.230049,0.255654,2.0
0.272652,0.266915,2.0
0.294961,0.234413,2.0
0.177679,0.248573,2.0
0.212226,0.251656,2.0
0.248787,0.241157,2.0
0.301645,0.266915,2.0
0.31193,0.248482,2.0
0.183905,0.235206,2.0
0.179022,0.233741,2.0
0.183844,0.241401,2.0
0.225867,0.27073,2.0
0.317972,0.264382,2.0
0.317606,0.263649,2.0
0.272713,0.250496,2.0
0.342326,0.255226,2.0
0.223304,0.226325,2.0
0.2425,0.257546,2.0
0.194342,0.232734,2.0
0.245735,0.268532,2.0
0.155492,0.256478,2.0
0.281686,0.227943,2.0
0.198065,0.269326,2.0
0.293344,0.242714,2.0
0.181372,0.249794,2.0
0.27018,0.23777,2.0
0.249641,0.255104,2.0
0.264351,0.231239,2.0
0.249123,0.2631,2.0
0.298257,0.240699,2.0
0.217994,0.243599,2.0
0.232032,0.250282,2.0
0.27311,0.227515,2.0
0.210639,0.237831,2.0
0.238899,0.267281,2.0
0.204138,0.233741,2.0
0.225532,0.26899,2.0
0.260262,0.229072,2.0
0.222724,0.262246,2.0
0.273446,0.261116,2.0
0.228858,0.254494,2.0
0.156255,0.243599,2.0
0.247444,0.258583,2.0
0.310648,0.250435,2.0
0.280892,0.237556,2.0
0.257576,0.26661,2.0
0.22248,0.253426,2.0
0.32136,0.249001,2.0
0.238289,0.273598,2.0
0.159612,0.250801,2.0
0.19129,0.231574,2.0
0.196783,0.231391,2.0
0.180883,0.239845,2.0
0.334452,0.246956,2.0
0.253975,0.255196,2.0
0.212195,0.250587,2.0
0.190954,0.242012,2.0
0.284036,0.227058,2.0
0.224921,0.250801,2.0
0.251808,0.261879,2.0
0.289712,0.268685,2.0
0.223945,0.244942,2.0
0.25486,0.231727,2.0
0.31785,0.242195,2.0
0.308847,0.240516,2.0
0.283181,0.231452,2.0
0.169897,0.256111,2.0
0.21955,0.237709,2.0
0.187628,0.236915,2.0
0.158574,0.248878,2.0
0.280007,0.23661,2.0
0.16303,0.249062,2.0
0.247169,0.246925,2.0
0.234199,0.230506,2.0
0.170934,0.243568,2.0
0.284829,0.22953,2.0
0.288491,0.258034,2.0
0.170263,0.249245,2.0
0.313364,0.269082,2.0
0.184515,0.237465,2.0
0.184912,0.235786,2.0
0.286538,0.254646,2.0
0.195044,0.264412,2.0
0.265572,0.243324,2.0
0.280099,0.244301,2.0
0.281533,0.22779,2.0
0.302347,0.255898,2.0
0.255715,0.255104,2.0
0.228797,0.245064,2.0
0.220161,0.237129,2.0
0.246254,0.247963,2.0
0.255684,0.241737,2.0
0.260231,0.25135,2.0
0.250862,0.269601,2.0
0.154881,0.251564,2.0
0.169622,0.257179,2.0
0.285653,0.242073,2.0
0.264748,0.237556,2.0
0.338755,0.250008,2.0
0.270211,0.227851,2.0
0.328776,0.265084,2.0
0.304147,0.256966,2.0
0.315806,0.263527,2.0
0.244881,0.265999,2.0
0.245094,0.266243,2.0
0.22132,0.258797,2.0
0.230659,0.252022,2.0
0.230964,0.228553,2.0
0.173009,0.237709,2.0
0.295907,0.238929,2.0
0.251717,0.232643,2.0
0.182897,0.240913,2.0
0.275185,0.261299,2.0
0.194952,0.246529,2.0
0.251106,0.256325,2.0
0.220405,0.273232,2.0
0.273324,0.245857,2.0
0.217963,0.259651,2.0
0.298715,0.238258,2.0
0.292123,0.252113,2.0
0.25547,0.247658,2.0
0.238319,0.239235,2.0
0.173528,0.248817,2.0
0.241035,0.261971,2.0
0.313883,0.263192,2.0
0.269082,0.228431,2.0
0.277688,0.271889,2.0
0.278451,0.25895,2.0
0.220344,0.23545,2.0
0.326548,0.241432,2.0
0.266884,0.230934,2.0
0.174078,0.256203,2.0
0.177038,0.253517,2.0
0.239784,0.269112,2.0
0.336192,0.245308,2.0
0.202765,0.249092,2.0
0.161809,0.241188,2.0
0.204352,0.243141,2.0
0.164739,0.259987,2.0
0.319346,0.24958,2.0
0.309397,0.257332,2.0
0.190435,0.237678,2.0
0.322092,0.267281,2.0
0.219489,0.230964,2.0
0.337962,0.253731,2.0
0.175665,0.262551,2.0
0.230262,0.252815,2.0
0.178747,0.255898,2.0
0.241096,0.273721,2.0
0.27607,0.252968,2.0
0.240333,0.256417,2.0
0.291726,0.254891,2.0
0.213965,0.254341,2.0
0.270608,0.23307,2.0
0.227638,0.24485,2.0
0.311533,0.236366,2.0
0.283364,0.229255,2.0
0.272835,0.248756,2.0
0.207556,0.271981,2.0
0.26484,0.262825,2.0
0.260964,0.225349,2.0
0.235359,0.256478,2.0
0.30018,0.26429,2.0
0.322153,0.253945,2.0
0.209113,0.24836,2.0
0.231819,0.26072,2.0
0.257546,0.247108,2.0
0.179876,0.244423,2.0
0.187597,0.23954,2.0
0.331645,0.245491,2.0
0.273934,0.233253,2.0
0.322489,0.252174,2.0
0.160527,0.253731,2.0
0.232246,0.257881,2.0
0.229774,0.259407,2.0
0.256325,0.23777,2.0
0.285775,0.256935,2.0
0.294382,0.256355,2.0
0.331309,0.243049,2.0
0.283822,0.259163,2.0
0.291238,0.263558,2.0
0.276742,0.233131,2.0
0.266182,0.229255,2.0
0.28254,0.251717,2.0
0.231208,0.259896,2.0
0.309153,0.244209,2.0
0.264626,0.240547,2.0
0.155553,0.247108,2.0
0.291635,0.271889,2.0
0.346812,0.250587,2.0
0.296609,0.240638,2.0
0.248146,0.241737,2.0
0.273141,0.273843,2.0
0.174657,0.235817,2.0
0.210089,0.2472,2.0
0.197119,0.240486,2.0
0.329905,0.254738,2.0
0.318155,0.267647,2.0
0.265358,0.228706,2.0
0.293863,0.247108,2.0
0.251625,0.236122,2.0
0.214362,0.237403,2.0
0.290628,0.234504,2.0
0.171361,0.249977,2.0
0.291818,0.266915,2.0
0.280099,0.227515,2.0
0.263894,0.25428,2.0
0.199866,0.232093,2.0
0.182257,0.250496,2.0
0.187567,0.252449,2.0
0.310282,0.252419,2.0
0.310556,0.24134,2.0
0.294504,0.255562,2.0
0.346812,0.245674,2.0
0.28019,0.257454,2.0
0.250069,0.25016,2.0
0.335612,0.241035,2.0
0.275857,0.252602,2.0
0.163091,0.257149,2.0
0.178869,0.249367,2.0
0.303323,0.251564,2.0
0.253822,0.242805,2.0
0.262581,0.239418,2.0
0.33787,0.258217,2.0
0.245582,0.25016,2.0
