x,y,class
0.787652,0.300241,2.0
0.746086,0.322245,2.0
0.762932,0.155126,2.0
0.79754,0.230171,2.0
0.816675,0.306772,2.0
0.783685,0.343303,2.0
0.712058,0.205237,2.0
0.7875,0.264931,2.0
0.767235,0.165593,2.0
0.784082,0.330332,2.0
0.833644,0.24897,2.0
0.824641,0.199774,2.0
0.720481,0.342906,2.0
0.727256,0.238014,2.0
0.697501,0.260384,2.0
0.691,0.238563,2.0
0.719626,0.334513,2.0
0.834864,0.242988,2.0
0.783288,0.270486,2.0
0.771264,0.302072,2.0
0.804682,0.253822,2.0
0.747673,0.26194,2.0
0.765618,0.238472,2.0
0.825617,0.2631,2.0
0.741997,0.152043,2.0
0.694357,0.28898,2.0
0.833491,0.217536,2.0
0.846767,0.269814,2.0
0.750053,0.229408,2.0
0.801325,0.267739,2.0
0.712455,0.309,2.0
0.808557,0.20835,2.0
0.673055,0.262978,2.0
0.792444,0.252663,2.0
0.711753,0.28077,2.0
0.78045,0.303415,2.0
0.826411,0.260262,2.0
0.654439,0.240608,2.0
0.685171,0.323649,2.0
0.762169,0.258126,2.0
0.77221,0.21543,2.0
0.713858,0.249489,2.0
0.805414,0.221259,2.0
0.774224,0.245796,2.0
0.792901,0.285958,2.0
0.722343,0.297494,2.0
0.677633,0.303903,2.0
0.722221,0.204718,2.0
0.83581,0.273751,2.0
0.708335,0.278176,2.0
0.733543,0.285379,2.0
0.759056,0.297586,2.0
0.773827,0.269204,2.0
0.671712,0.209204,2.0
0.690909,0.225837,2.0
0.776482,0.287393,2.0
0.752037,0.347301,2.0
0.744041,0.303751,2.0
0.81991,0.191198,2.0
0.664357,0.27839,2.0
0.730522,0.261025,2.0
0.789056,0.341807,2.0
0.751701,0.166906,2.0
0.715476,0.341807,2.0
0.760857,0.157689,2.0
0.735191,0.19129,2.0
0.809687,0.18067,2.0
0.72982,0.277017,2.0
0.690542,0.189245,2.0
0.807978,0.210608,2.0
0.655568,0.25779,2.0
0.809626,0.327921,2.0
0.724998,0.191748,2.0
0.75689,0.348308,2.0
0.830409,0.222938,2.0
0.676901,0.271401,2.0
0.737236,0.323527,2.0
0.668874,0.277932,2.0
0.736778,0.185705,2.0
0.748161,0.29194,2.0
0.697836,0.225318,2.0
0.812281,0.235115,2.0
0.726035,0.292642,2.0
0.673299,0.310862,2.0
0.76223,0.172857,2.0
0.803674,0.257149,2.0
0.737785,0.269784,2.0
0.835108,0.292642,2.0
0.695853,0.284433,2.0
0.69573,0.230842,2.0
0.779534,0.29545,2.0
0.730796,0.309336,2.0
0.786309,0.170293,2.0
0.734642,0.215644,2.0
0.782067,0.273476,2.0
0.699087,0.312723,2.0
0.785241,0.209906,2.0
0.7322,0.221076,2.0
0.682577,0.262795,2.0
0.81164,0.255379,2.0
0.713095,0.177313,2.0
0.654134,0.230537,2.0
0.732383,0.240242,2.0
0.710532,0.318003,2.0
0.804102,0.238563,2.0
0.695364,0.246712,2.0
0.779443,0.205634,2.0
0.787683,0.215278,2.0
0.758049,0.213691,2.0
0.706687,0.173589,2.0
0.797021,0.217902,2.0
0.71572,0.197089,2.0
0.805536,0.230659,2.0
0.681631,0.216224,2.0
0.795434,0.202704,2.0
0.838954,0.25605,2.0
0.759667,0.327219,2.0
0.783105,0.255745,2.0
0.76458,0.152501,2.0
0.74102,0.156316,2.0
0.792383,0.305551,2.0
0.800226,0.243141,2.0
0.783532,0.263009,2.0
0.781487,0.171697,2.0
0.673177,0.1901,2.0
0.763695,0.175054,2.0
0.818506,0.312723,2.0
0.720084,0.323557,2.0
0.6657,0.222816,2.0
0.68685,0.195044,2.0
0.758843,0.327403,2.0
0.748772,0.338542,2.0
0.721183,0.277718,2.0
0.673727,0.256081,2.0
0.715659,0.182134,2.0
0.730155,0.21659,2.0
0.736991,0.330485,2.0
0.763421,0.260018,2.0
0.795495,0.301981,2.0
0.758599,0.340953,2.0
0.765191,0.205512,2.0
0.747581,0.213233,2.0
0.680929,0.208319,2.0
0.842738,0.287057,2.0
0.666158,0.246223,2.0
0.82693,0.200018,2.0
0.804346,0.187933,2.0
0.75927,0.341594,2.0
0.699942,0.220679,2.0
0.74633,0.190191,2.0
0.725272,0.338084,2.0
0.833796,0.218879,2.0
0.756066,0.22837,2.0
0.737205,0.238899,2.0
0.755882,0.22306,2.0
0.819422,0.269692,2.0
0.811823,0.21128,2.0
0.806574,0.310129,2.0
0.6957,0.195349,2.0
0.810389,0.195624,2.0
0.781335,0.178167,2.0
0.751396,0.317698,2.0
0.701468,0.202734,2.0
0.807123,0.18894,2.0
0.651296,0.241981,2.0
0.714774,0.248085,2.0
0.744774,0.195257,2.0
0.783197,0.179693,2.0
0.814478,0.313761,2.0
0.777551,0.315165,2.0
0.839076,0.218329,2.0
0.68511,0.213111,2.0
0.700064,0.303323,2.0
0.683462,0.204596,2.0
0.706198,0.274789,2.0
0.738121,0.274545,2.0
0.743767,0.268868,2.0
0.691275,0.268929,2.0
0.707938,0.213874,2.0
0.736229,0.216559,2.0
0.783959,0.187445,2.0
0.732109,0.256691,2.0
0.706992,0.266518,2.0
0.663594,0.255409,2.0
0.716147,0.18302,2.0
0.741997,0.227393,2.0
0.723869,0.289224,2.0
0.712577,0.196142,2.0
0.719108,0.203162,2.0
0.711844,0.173833,2.0
0.681356,0.184576,2.0
0.754204,0.318033,2.0
0.720267,0.328867,2.0
0.690817,0.324564,2.0
0.77517,0.226905,2.0
0.723136,0.160588,2.0
0.783624,0.276803,2.0
0.686758,0.275124,2.0
0.672811,0.288583,2.0
0.729789,0.209876,2.0
0.722709,0.311258,2.0
0.239937,0.847468,3.0
0.214637,0.777367,3.0
0.290475,0.810175,3.0
0.309153,0.795679,3.0
0.334208,0.739341,3.0
0.192145,0.829829,3.0
0.3296,0.691397,3.0
0.212836,0.790185,3.0
0.252602,0.789605,3.0
0.16834,0.784753,3.0
0.235328,0.805109,3.0
0.211097,0.760094,3.0
0.302438,0.756371,3.0
0.305307,0.760949,3.0
0.249458,0.751396,3.0
0.226051,0.827815,3.0
0.332163,0.737022,3.0
0.215186,0.7781,3.0
0.164953,0.725669,3.0
0.306436,0.770775,3.0
0.285348,0.719443,3.0
0.181005,0.773614,3.0
0.254799,0.67214,3.0
0.311686,0.698538,3.0
0.216346,0.695639,3.0
0.302896,0.765801,3.0
0.237281,0.695242,3.0
0.23777,0.772362,3.0
0.254494,0.705741,3.0
0.188208,0.684866,3.0
0.202155,0.679983,3.0
0.316843,0.782403,3.0
0.287301,0.690176,3.0
0.278146,0.834468,3.0
0.275277,0.843989,3.0
0.202185,0.724906,3.0
0.25663,0.721335,3.0
0.211005,0.79986,3.0
0.261177,0.677389,3.0
0.252541,0.839442,3.0
0.167058,0.734886,3.0
0.288186,0.749535,3.0
0.30604,0.67571,3.0
0.298044,0.81344,3.0
0.347911,0.74395,3.0
0.294473,0.772607,3.0
0.257485,0.84521,3.0
0.26191,0.653432,3.0
0.302499,0.826228,3.0
0.244179,0.800958,3.0
0.323313,0.73983,3.0
0.216895,0.780541,3.0
0.259987,0.704184,3.0
0.201636,0.795038,3.0
0.203894,0.749351,3.0
0.289956,0.740226,3.0
0.182531,0.696402,3.0
0.268166,0.761284,3.0
0.193365,0.803949,3.0
0.252541,0.79165,3.0
0.257759,0.715506,3.0
0.263619,0.686728,3.0
0.259407,0.817103,3.0
0.286874,0.800653,3.0
0.239906,0.724815,3.0
0.25544,0.746696,3.0
0.179266,0.781487,3.0
0.232124,0.656758,3.0
0.326518,0.793451,3.0
0.261299,0.816401,3.0
0.193915,0.704733,3.0
0.266335,0.823267,3.0
0.204443,0.78048,3.0
0.254494,0.809748,3.0
0.302744,0.818995,3.0
0.312174,0.73748,3.0
0.21482,0.791528,3.0
0.321879,0.689505,3.0
0.173925,0.70278,3.0
0.264229,0.823389,3.0
0.291574,0.811518,3.0
0.31312,0.811487,3.0
0.180273,0.7434,3.0
0.208625,0.743034,3.0
0.177282,0.791833,3.0
0.279427,0.794702,3.0
0.251991,0.76458,3.0
0.166143,0.785943,3.0
0.229041,0.819788,3.0
0.255501,0.834986,3.0
0.34431,0.720756,3.0
0.18656,0.718131,3.0
0.235786,0.75396,3.0
0.243477,0.756371,3.0
0.214942,0.827967,3.0
0.210334,0.680746,3.0
0.255074,0.690725,3.0
0.334269,0.718253,3.0
0.282357,0.797418,3.0
0.248482,0.8305,3.0
0.199347,0.676168,3.0
0.257759,0.785791,3.0
0.276437,0.729881,3.0
0.281106,0.79928,3.0
0.25605,0.70275,3.0
0.186041,0.676382,3.0
0.247597,0.762352,3.0
0.2331,0.704276,3.0
0.224799,0.786523,3.0
0.267464,0.739128,3.0
0.3249,0.767541,3.0
0.226417,0.772088,3.0
0.173742,0.756859,3.0
0.17774,0.780511,3.0
0.152776,0.741722,3.0
0.27607,0.781152,3.0
0.19129,0.769127,3.0
0.215247,0.74575,3.0
0.326243,0.758263,3.0
0.171026,0.761864,3.0
0.182409,0.729392,3.0
0.287545,0.817469,3.0
0.219031,0.726188,3.0
0.208594,0.76101,3.0
0.239509,0.658406,3.0
0.16483,0.71923,3.0
0.311777,0.730583,3.0
0.172979,0.770104,3.0
0.284249,0.820276,3.0
0.176489,0.765038,3.0
0.224494,0.665334,3.0
0.242347,0.830348,3.0
0.285379,0.803003,3.0
0.344035,0.735405,3.0
0.171667,0.735893,3.0
0.214331,0.706748,3.0
0.25837,0.737297,3.0
0.265145,0.673391,3.0
0.271584,0.729057,3.0
0.1789,0.750145,3.0
0.248909,0.707999,3.0
0.184454,0.720878,3.0
0.175329,0.793756,3.0
0.218329,0.697501,3.0
0.245735,0.691427,3.0
0.249702,0.844447,3.0
0.257759,0.726096,3.0
0.222175,0.799585,3.0
0.298288,0.81869,3.0
0.197027,0.766442,3.0
0.195715,0.677694,3.0
0.197668,0.82342,3.0
0.151372,0.765038,3.0
0.29899,0.72393,3.0
0.262459,0.721213,3.0
0.332011,0.773919,3.0
0.272011,0.673849,3.0
0.312601,0.739677,3.0
0.289956,0.739219,3.0
0.2537,0.77752,3.0
0.265358,0.831568,3.0
0.329203,0.797601,3.0
0.236091,0.713218,3.0
0.198035,0.827723,3.0
0.225501,0.739402,3.0
0.288705,0.836512,3.0
0.269234,0.709494,3.0
0.332865,0.801447,3.0
0.234443,0.736473,3.0
0.279946,0.814447,3.0
0.305979,0.726768,3.0
0.263344,0.731498,3.0
0.258766,0.692984,3.0
0.182653,0.697256,3.0
0.343608,0.742576,3.0
0.154607,0.729545,3.0
0.225196,0.684408,3.0
0.222602,0.696707,3.0
0.246406,0.714682,3.0
0.157842,0.76867,3.0
0.294321,0.725883,3.0
0.237953,0.710135,3.0
0.162145,0.723411,3.0
0.273812,0.671224,3.0
0.230659,0.731254,3.0
0.197729,0.756951,3.0
0.241981,0.70745,3.0
0.181219,0.812128,3.0
0.283639,0.806024,3.0
0.25837,0.793268,3.0
0.200537,0.675802,3.0
0.293619,0.789727,3.0
0.320963,0.764336,3.0
0.308847,0.805841,3.0
0.258278,0.792261,3.0
0.331767,0.786828,3.0
0.303751,0.832087,3.0
0.208075,0.81521,3.0
0.239479,0.790735,3.0
0.256447,0.73809,3.0
0.261818,0.677572,3.0
0.288797,0.802881,3.0
0.289804,0.679281,3.0
0.279702,0.760002,3.0
0.228187,0.824488,3.0
0.189215,0.806177,3.0
0.183538,0.754692,3.0
0.318308,0.685446,3.0
0.213752,0.677419,3.0
0.260079,0.827998,3.0
0.290414,0.815821,3.0
0.271279,0.747581,3.0
0.242439,0.705771,3.0
0.197729,0.729606,3.0
0.283547,0.731498,3.0
0.34727,0.765007,3.0
0.21485,0.73925,3.0
0.302469,0.739708,3.0
0.29545,0.771386,3.0
0.168645,0.735038,3.0
0.311045,0.684072,3.0
0.32899,0.69921,3.0
0.344432,0.744896,3.0
0.213874,0.809351,3.0
0.164098,0.772881,3.0
0.320536,0.783898,3.0
0.175085,0.799249,3.0
0.327158,0.737297,3.0
0.175207,0.701407,3.0
0.217902,0.779138,3.0
0.159001,0.775079,3.0
0.269936,0.698263,3.0
0.160405,0.758568,3.0
0.226234,0.822779,3.0
0.21836,0.759697,3.0
0.208411,0.675954,3.0
0.202918,0.788598,3.0
0.274117,0.692251,3.0
0.251045,0.747551,3.0
0.320902,0.805109,3.0
0.307749,0.791467,3.0
0.28547,0.752281,3.0
0.289529,0.768792,3.0
0.296762,0.669576,3.0
0.167516,0.698904,3.0
0.25193,0.803125,3.0
0.279763,0.808924,3.0
0.2378,0.702078,3.0
0.327677,0.768273,3.0
0.246406,0.837703,3.0
0.207709,0.670583,3.0
0.249489,0.804956,3.0
0.19779,0.781732,3.0
0.304483,0.803247,3.0
0.246162,0.842158,3.0
0.168096,0.725059,3.0
0.266274,0.659963,3.0
0.267861,0.687338,3.0
0.155919,0.727958,3.0
0.195288,0.801111,3.0
0.202979,0.707022,3.0
0.193426,0.682028,3.0
0.20542,0.714438,3.0
0.178655,0.687887,3.0
0.217078,0.830653,3.0
0.296518,0.771325,3.0
0.32548,0.780358,3.0
0.278542,0.806604,3.0
0.165197,0.704428,3.0
0.176641,0.743004,3.0
0.325999,0.707083,3.0
0.260598,0.800836,3.0
0.241401,0.750542,3.0
0.189123,0.792901,3.0
0.293222,0.790979,3.0
0.280709,0.687277,3.0
0.202521,0.831507,3.0
0.216285,0.765526,3.0
0.214911,0.730918,3.0
0.173681,0.766076,3.0
0.324961,0.757073,3.0
0.239937,0.673879,3.0
0.170995,0.735374,3.0
0.250465,0.746635,3.0
0.232215,0.760308,3.0
0.236854,0.82638,3.0
0.284982,0.773766,3.0
0.169622,0.725089,3.0
0.254097,0.708518,3.0
0.205603,0.815027,3.0
0.212745,0.729118,3.0
0.311625,0.682302,3.0
0.26194,0.773217,3.0
0.177252,0.762017,3.0
0.345317,0.763695,3.0
0.224158,0.846156,3.0
0.228004,0.824458,3.0
0.291116,0.741539,3.0
0.215339,0.671285,3.0
0.261635,0.704031,3.0
0.329142,0.775964,3.0
0.288308,0.756798,3.0
0.226325,0.820429,3.0
0.270302,0.709861,3.0
0.173467,0.715415,3.0
0.238197,0.797937,3.0
0.202002,0.793451,3.0
0.205084,0.663411,3.0
0.199927,0.769463,3.0
0.22486,0.788476,3.0
0.226691,0.77105,3.0
0.340617,0.774926,3.0
0.176305,0.80108,3.0
0.24897,0.784814,3.0
0.27134,0.770745,3.0
0.307535,0.812189,3.0
0.27192,0.77163,3.0
0.179357,0.702811,3.0
0.293283,0.787439,3.0
0.212775,0.744224,3.0
0.343089,0.715171,3.0
0.1901,0.782769,3.0
0.267098,0.722922,3.0
0.234046,0.846339,3.0
0.21073,0.801111,3.0
0.220618,0.768456,3.0
0.249641,0.720389,3.0
0.237495,0.834162,3.0
0.239937,0.698141,3.0
0.251961,0.847316,3.0
0.196631,0.77279,3.0
0.306192,0.69335,3.0
0.194311,0.77752,3.0
0.218238,0.657735,3.0
0.304086,0.756829,3.0
0.234107,0.711478,3.0
0.247963,0.768761,3.0
0.262185,0.711875,3.0
0.250618,0.835322,3.0
0.215308,0.683523,3.0
0.29017,0.746422,3.0
0.201849,0.722709,3.0
0.220832,0.681234,3.0
0.213294,0.673086,3.0
0.187109,0.752922,3.0
0.303018,0.736106,3.0
0.281045,0.661061,3.0
0.226844,0.797662,3.0
0.288186,0.778558,3.0
0.278542,0.804041,3.0
0.286447,0.810389,3.0
0.284555,0.762902,3.0
0.286752,0.783135,3.0
0.294259,0.673574,3.0
0.2313,0.66213,3.0
0.278481,0.836482,3.0
0.257179,0.718711,3.0
0.336467,0.777429,3.0
0.337809,0.765252,3.0
0.312571,0.675069,3.0
0.309061,0.830012,3.0
0.299661,0.687429,3.0
0.220771,0.758232,3.0
0.196875,0.675527,3.0
0.20249,0.693228,3.0
0.249489,0.692923,3.0
0.283822,0.754082,3.0
0.189245,0.708426,3.0
0.178014,0.695547,3.0
0.26661,0.807215,3.0
0.266732,0.744652,3.0
0.172155,0.734672,3.0
0.209387,0.814142,3.0
0.337565,0.775781,3.0
0.321604,0.767846,3.0
0.271432,0.81521,3.0
0.344066,0.744194,3.0
0.214698,0.740349,3.0
0.267647,0.829676,3.0
0.198828,0.833308,3.0
0.298105,0.672964,3.0
0.307566,0.718589,3.0
0.302957,0.823115,3.0
0.263192,0.757469,3.0
0.184912,0.685324,3.0
0.28901,0.698233,3.0
0.305887,0.745903,3.0
0.293283,0.810633,3.0
0.265542,0.724052,3.0
0.312387,0.789727,3.0
0.303018,0.782189,3.0
0.322886,0.73339,3.0
0.302744,0.795679,3.0
0.216437,0.830897,3.0
0.212073,0.782281,3.0
0.244118,0.842738,3.0
0.236854,0.722404,3.0
0.292001,0.696524,3.0
0.335887,0.740196,3.0
0.270302,0.80517,3.0
0.156804,0.260811,4.0
0.229316,0.32078,4.0
0.192419,0.329478,4.0
0.229163,0.233711,4.0
0.300607,0.236152,4.0
0.237434,0.346995,4.0
0.262093,0.163793,4.0
0.20191,0.206793,4.0
0.338694,0.247993,4.0
0.315043,0.289254,4.0
0.215369,0.342631,4.0
0.282296,0.300211,4.0
0.199194,0.275826,4.0
0.202979,0.166234,4.0
0.286294,0.322428,4.0
0.181158,0.182897,4.0
0.22599,0.250313,4.0
0.287027,0.213843,4.0
0.214667,0.205023,4.0
0.190527,0.300241,4.0
0.319254,0.321543,4.0
0.259682,0.157628,4.0
0.221931,0.332713,4.0
0.323557,0.312296,4.0
0.317179,0.24839,4.0
0.158208,0.252419,4.0
0.200812,0.193793,4.0
0.29133,0.315775,4.0
0.301523,0.304483,4.0
0.228675,0.252083,4.0
0.290933,0.260689,4.0
0.304788,0.20716,4.0
0.312998,0.216315,4.0
0.167302,0.219855,4.0
0.277932,0.318339,4.0
0.255989,0.25132,4.0
0.262947,0.254585,4.0
0.309854,0.240791,4.0
0.328654,0.277169,4.0
0.16773,0.210974,4.0
0.207709,0.220283,4.0
0.313761,0.224403,4.0
0.244392,0.164892,4.0
0.229896,0.248512,4.0
0.217963,0.254769,4.0
0.211341,0.225806,4.0
0.292917,0.233711,4.0
0.222236,0.327738,4.0
0.191046,0.326029,4.0
0.297739,0.240425,4.0
0.1854,0.237617,4.0
0.271828,0.21015,4.0
0.19837,0.178045,4.0
0.345775,0.263436,4.0
0.230873,0.194617,4.0
0.203162,0.274056,4.0
0.254769,0.230384,4.0
0.196783,0.183782,4.0
0.228492,0.327982,4.0
0.294717,0.220649,4.0
0.235786,0.281106,4.0
0.248573,0.166356,4.0
0.175939,0.309885,4.0
0.333476,0.233741,4.0
0.272835,0.251198,4.0
0.193762,0.231788,4.0
0.202734,0.237861,4.0
0.29313,0.284219,4.0
0.235023,0.243599,4.0
0.164739,0.228706,4.0
0.326426,0.30488,4.0
0.229743,0.291635,4.0
0.195929,0.313639,4.0
0.210517,0.318339,4.0
0.327647,0.276345,4.0
0.249916,0.303385,4.0
0.249367,0.301614,4.0
0.223121,0.180975,4.0
0.230506,0.196814,4.0
0.173864,0.234382,4.0
0.311228,0.318216,4.0
0.2584,0.250252,4.0
0.347667,0.229835,4.0
0.290353,0.321024,4.0
0.21012,0.233467,4.0
0.16541,0.22898,4.0
0.234718,0.294443,4.0
0.20191,0.239845,4.0
0.211524,0.17774,4.0
0.263436,0.215003,4.0
0.234993,0.315714,4.0
0.219275,0.26487,4.0
0.206183,0.246498,4.0
0.230201,0.265542,4.0
0.179693,0.194006,4.0
0.178045,0.257424,4.0
0.297189,0.190619,4.0
0.257424,0.160772,4.0
0.249489,0.34138,4.0
0.260994,0.176519,4.0
0.237037,0.278878,4.0
0.220679,0.166143,4.0
0.284188,0.289834,4.0
0.178808,0.195563,4.0
0.293161,0.273293,4.0
0.260353,0.284738,4.0
0.192602,0.203009,4.0
0.211341,0.294656,4.0
0.304758,0.217597,4.0
0.171087,0.208106,4.0
0.256996,0.292093,4.0
0.261238,0.203986,4.0
0.198065,0.256294,4.0
0.281259,0.229286,4.0
0.218329,0.182318,4.0
0.270791,0.314798,4.0
0.217872,0.24015,4.0
0.304117,0.245827,4.0
0.292123,0.270852,4.0
0.305918,0.218513,4.0
0.315409,0.196356,4.0
0.320933,0.207404,4.0
0.292886,0.252846,4.0
0.162481,0.223334,4.0
0.162267,0.225532,4.0
0.235298,0.302042,4.0
0.2743,0.27543,4.0
0.286264,0.278481,4.0
0.220985,0.175237,4.0
0.278695,0.33549,4.0
0.292154,0.205603,4.0
0.1919,0.299173,4.0
0.270241,0.320994,4.0
0.172002,0.24073,4.0
0.336467,0.254158,4.0
0.180792,0.208228,4.0
0.233406,0.23249,4.0
0.324808,0.26838,4.0
0.338847,0.218696,4.0
0.236061,0.311319,4.0
0.309091,0.319987,4.0
0.16895,0.236976,4.0
0.238716,0.264107,4.0
0.203192,0.213416,4.0
0.261391,0.193945,4.0
0.25544,0.191198,4.0
0.2884,0.162206,4.0
0.228797,0.311258,4.0
0.330485,0.277688,4.0
0.18656,0.320017,4.0
0.302347,0.266945,4.0
0.281625,0.232032,4.0
0.206885,0.279489,4.0
0.192938,0.277169,4.0
0.291604,0.301462,4.0
0.250099,0.155065,4.0
0.338939,0.204779,4.0
0.241981,0.346141,4.0
0.157506,0.219062,4.0
0.180486,0.182592,4.0
0.194037,0.255287,4.0
0.334178,0.292673,4.0
0.318278,0.307596,4.0
0.186682,0.201575,4.0
0.232948,0.212775,4.0
0.341258,0.232673,4.0
0.217139,0.255989,4.0
0.177801,0.251411,4.0
0.333079,0.211432,4.0
0.267464,0.24012,4.0
0.226691,0.203314,4.0
0.172246,0.251778,4.0
0.182531,0.264687,4.0
0.169164,0.255684,4.0
0.168706,0.213599,4.0
0.19953,0.231513,4.0
0.273293,0.214454,4.0
0.203345,0.219428,4.0
0.192267,0.234016,4.0
0.270058,0.271432,4.0
0.150426,0.249092,4.0
0.323771,0.252113,4.0
0.205267,0.300516,4.0
0.285745,0.336009,4.0
0.293191,0.290384,4.0
0.165899,0.24601,4.0
0.192297,0.28367,4.0
0.234443,0.334605,4.0
0.274972,0.188147,4.0
0.297555,0.203345,4.0
0.189306,0.225349,4.0
0.28666,0.240669,4.0
0.30076,0.267159,4.0
0.204566,0.260628,4.0
0.186316,0.32316,4.0
0.228126,0.302164,4.0
0.303568,0.211768,4.0
0.284371,0.163823,4.0
0.309122,0.171728,4.0
0.188635,0.277566,4.0
0.252663,0.203803,4.0
0.150395,0.250618,4.0
0.168615,0.237342,4.0
0.289651,0.183752,4.0
0.267525,0.251198,4.0
0.234748,0.320139,4.0
0.249977,0.235786,4.0
0.257118,0.327677,4.0
0.279855,0.210852,4.0
0.264657,0.319102,4.0
0.3184,0.283334,4.0
0.233314,0.325571,4.0
0.278146,0.342357,4.0
0.27488,0.33903,4.0
0.311167,0.258034,4.0
0.316507,0.284585,4.0
0.237861,0.327433,4.0
0.263466,0.216468,4.0
0.236457,0.327128,4.0
0.176916,0.229102,4.0
0.331736,0.244179,4.0
0.27369,0.17185,4.0
0.236305,0.167333,4.0
0.269326,0.19129,4.0
0.199164,0.201147,4.0
0.225043,0.25721,4.0
0.240852,0.212073,4.0
0.157018,0.21717,4.0
0.28544,0.242531,4.0
0.281411,0.15717,4.0
0.265542,0.235939,4.0
0.189886,0.22776,4.0
0.154088,0.240211,4.0
0.294076,0.257515,4.0
0.181494,0.270882,4.0
0.310251,0.182775,4.0
0.251717,0.220893,4.0
0.234138,0.249123,4.0
0.321299,0.266274,4.0
0.178594,0.277017,4.0
0.244911,0.155461,4.0
0.225501,0.205817,4.0
0.268899,0.326823,4.0
0.19422,0.229225,4.0
0.321238,0.315134,4.0
0.234901,0.210211,4.0
0.252144,0.239357,4.0
0.273751,0.27015,4.0
0.241707,0.182745,4.0
0.160344,0.273812,4.0
0.279092,0.338816,4.0
0.284219,0.284036,4.0
0.223975,0.296274,4.0
0.313242,0.175115,4.0
0.203772,0.248939,4.0
0.30192,0.223823,4.0
0.278542,0.178259,4.0
0.21601,0.324992,4.0
0.214301,0.244911,4.0
0.258675,0.20188,4.0
0.206183,0.228126,4.0
0.326914,0.263009,4.0
0.180731,0.300333,4.0
0.219367,0.202979,4.0
0.257942,0.308359,4.0
0.207923,0.181036,4.0
0.246925,0.29487,4.0
0.337657,0.280679,4.0
0.192022,0.283792,4.0
0.232093,0.311991,4.0
0.310587,0.207129,4.0
0.186499,0.289621,4.0
0.249611,0.280648,4.0
0.187323,0.263649,4.0
0.336406,0.208594,4.0
0.172185,0.241462,4.0
0.191321,0.173132,4.0
0.214148,0.279977,4.0
0.309915,0.278237,4.0
0.249825,0.343913,4.0
0.164769,0.216498,4.0
0.307718,0.29255,4.0
0.313761,0.227332,4.0
0.303873,0.28367,4.0
0.279672,0.342998,4.0
0.248329,0.338115,4.0
0.209204,0.231056,4.0
0.263741,0.321726,4.0
0.227271,0.219092,4.0
0.264748,0.227699,4.0
0.227454,0.240486,4.0
0.289651,0.229774,4.0
0.276894,0.292611,4.0
0.285043,0.230659,4.0
0.249641,0.208045,4.0
0.301157,0.323679,4.0
0.291086,0.304727,4.0
0.321512,0.296396,4.0
0.277474,0.236488,4.0
0.261513,0.27369,4.0
0.217353,0.208228,4.0
0.283059,0.176122,4.0
0.260384,0.158025,4.0
0.295175,0.261299,4.0
0.292825,0.201239,4.0
0.279916,0.223243,4.0
0.221839,0.209418,4.0
0.312723,0.265938,4.0
0.239937,0.1854,4.0
0.255806,0.281198,4.0
0.21775,0.312296,4.0
0.192755,0.180548,4.0
0.244026,0.190435,4.0
0.265664,0.254524,4.0
0.200079,0.204413,4.0
0.205878,0.214667,4.0
0.317392,0.249886,4.0
0.231788,0.188086,4.0
0.346904,0.245155,4.0
0.189734,0.250008,4.0
0.167852,0.289468,4.0
0.255837,0.228339,4.0
0.263863,0.312387,4.0
0.230598,0.237465,4.0
0.25602,0.173406,4.0
0.249458,0.190558,4.0
0.298685,0.242836,4.0
0.158177,0.256264,4.0
0.195288,0.222266,4.0
0.247719,0.20951,4.0
0.328318,0.286355,4.0
0.30015,0.252876,4.0
0.217353,0.176641,4.0
0.222968,0.338755,4.0
0.235878,0.333659,4.0
0.329264,0.299051,4.0
0.172185,0.207404,4.0
0.341929,0.234657,4.0
0.175024,0.209693,4.0
0.185064,0.303842,4.0
0.347087,0.257729,4.0
0.189947,0.229072,4.0
0.185125,0.240913,4.0
0.325388,0.308481,4.0
0.256935,0.214881,4.0
0.299478,0.321757,4.0
0.187109,0.198309,4.0
0.284768,0.265236,4.0
0.180181,0.214667,4.0
0.283609,0.31135,4.0
0.275033,0.320414,4.0
0.213355,0.254463,4.0
0.174444,0.252937,4.0
0.325297,0.221839,4.0
0.155583,0.220344,4.0
0.315317,0.192236,4.0
0.287454,0.202857,4.0
0.268044,0.294351,4.0
0.279305,0.226936,4.0
0.303171,0.27308,4.0
0.267434,0.2978,4.0
0.193091,0.246254,4.0
0.270913,0.24308,4.0
0.328043,0.271096,4.0
0.20423,0.286355,4.0
0.242561,0.20838,4.0
0.237312,0.164953,4.0
0.211219,0.248238,4.0
0.174505,0.249306,4.0
0.300058,0.199194,4.0
0.298502,0.167211,4.0
0.192053,0.250038,4.0
0.255745,0.325938,4.0
0.255165,0.207587,4.0
0.174657,0.255654,4.0
0.295877,0.284127,4.0
0.183416,0.244575,4.0
0.264412,0.220557,4.0
0.165166,0.231117,4.0
0.311563,0.175695,4.0
0.332072,0.248299,4.0
0.307321,0.192206,4.0
0.307932,0.207526,4.0
0.27955,0.255318,4.0
0.289773,0.184668,4.0
0.294168,0.243477,4.0
0.21836,0.212561,4.0
0.180853,0.195257,4.0
0.214759,0.280251,4.0
0.299478,0.198889,4.0
0.247871,0.297281,4.0
0.233894,0.337535,4.0
0.206763,0.281777,4.0
0.206641,0.320505,4.0
0.241615,0.306375,4.0
0.259896,0.235908,4.0
0.236976,0.232185,4.0
0.195471,0.181646,4.0
